图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
../../dataset/fruit30_split\val\西瓜\10.jpeg,24,西瓜,24,西瓜,3,柚子,10,猕猴桃,True,0.0008925283,0.004062148,0.00077841163,0.054916773,0.0002277394,0.00043177573,0.0006595444,0.0019361209,0.0007221992,0.0025381055,0.046988036,0.006323519,6.896348e-05,8.374877e-05,0.00010824065,0.0006237897,0.0019128072,0.040273942,0.00035322655,0.0026334596,0.00062873104,0.0005459245,0.00013888755,0.00091062713,0.8246304,0.0036532597,0.0008737107,0.0009807976,0.0011026667
../../dataset/fruit30_split\val\西瓜\104.jpeg,24,西瓜,24,西瓜,7,椰子,25,西红柿,True,0.0037426047,0.002668599,0.006187406,0.036986273,0.0056124297,0.00036337323,0.0019830398,0.12592596,0.00096681964,0.0037932598,0.0030607749,0.004450637,0.00014038188,0.0060007814,0.0038042404,0.005869918,0.0028152736,0.043543193,0.0104017,0.008609095,0.026137518,0.0032078144,0.0006505681,0.00017230172,0.49355012,0.12408387,0.056604676,0.0043612295,0.014306029
../../dataset/fruit30_split\val\西瓜\106.jpeg,24,西瓜,24,西瓜,25,西红柿,17,苹果-红,True,6.331841e-05,6.988835e-06,1.2940178e-05,0.0001147918,7.140199e-05,7.541279e-07,2.3831915e-06,4.7167643e-05,3.0147457e-06,7.63251e-05,1.4181649e-05,6.643691e-05,1.868956e-05,3.831405e-05,8.01817e-05,0.00025590695,0.00011042958,0.0004008902,2.1877124e-05,0.00018253179,8.30552e-06,6.365595e-05,5.770561e-06,1.2679016e-05,0.99681515,0.0012327273,1.0668618e-05,2.2930572e-05,0.00023972285
../../dataset/fruit30_split\val\西瓜\121.jpg,24,西瓜,24,西瓜,19,草莓,15,芒果,True,0.00014071372,5.6115766e-07,8.551212e-06,3.4121087e-05,3.3822428e-06,2.6179075e-08,3.140424e-07,8.013139e-07,7.6668255e-07,1.3089851e-05,3.6746104e-07,4.1101248e-05,1.1136473e-05,0.00093600707,2.0263492e-06,0.0012721965,1.3668943e-05,0.00019812105,3.510972e-07,0.007495241,5.34578e-06,3.4948705e-05,2.9140574e-06,1.9717613e-06,0.9885268,0.000771251,1.5780372e-05,1.2153579e-06,0.00046705094
../../dataset/fruit30_split\val\西瓜\133.jpg,24,西瓜,24,西瓜,3,柚子,28,黄瓜,True,4.458272e-05,4.8866856e-05,4.2248088e-05,0.0011212067,1.8753975e-06,7.510567e-08,6.322198e-06,7.5253724e-06,2.556352e-07,1.8275628e-05,0.0003812386,7.6491015e-06,6.9114907e-07,2.0946807e-06,9.58616e-07,8.730588e-05,1.755652e-05,3.542904e-05,9.250471e-06,0.00024244952,2.0773098e-06,3.3392155e-07,1.504974e-06,1.0574741e-05,0.9968098,0.00027170024,2.3943836e-05,6.340635e-07,0.00080362934
../../dataset/fruit30_split\val\西瓜\136.jpg,24,西瓜,24,西瓜,7,椰子,1,山竹,True,1.1282211e-05,0.017140249,7.6505756e-05,0.00023154262,0.000680249,0.0020480359,6.734722e-05,0.15985958,5.2817348e-05,0.00024246212,0.00022414181,0.00015473287,4.819896e-05,0.0010031,0.0011570201,0.000803313,0.007896714,0.00067356694,0.00045592862,0.0002646091,0.0006530515,0.000513263,0.00011476651,3.347383e-05,0.7909354,0.00032722572,1.0543621e-05,4.331088e-05,0.014277477
../../dataset/fruit30_split\val\西瓜\144.jpg,24,西瓜,24,西瓜,3,柚子,17,苹果-红,True,0.0013548038,0.00085376477,0.0006963299,0.015582741,1.004195e-05,1.1853904e-05,0.00013252119,3.1923384e-05,1.781402e-05,0.0013137767,0.0019797576,0.0035254294,5.494205e-05,5.4019423e-05,1.8171037e-05,0.0024404896,4.6352384e-06,0.010295827,2.2703813e-05,0.0035727278,0.00015132375,7.744137e-06,2.5706101e-06,0.00027064557,0.95511276,0.0023471762,0.00010064591,2.3851711e-05,9.009421e-06
../../dataset/fruit30_split\val\西瓜\146.jpg,24,西瓜,24,西瓜,3,柚子,17,苹果-红,True,0.0013548038,0.00085376477,0.0006963299,0.015582741,1.004195e-05,1.1853904e-05,0.00013252119,3.1923384e-05,1.781402e-05,0.0013137767,0.0019797576,0.0035254294,5.494205e-05,5.4019423e-05,1.8171037e-05,0.0024404896,4.6352384e-06,0.010295827,2.2703813e-05,0.0035727278,0.00015132375,7.744137e-06,2.5706101e-06,0.00027064557,0.95511276,0.0023471762,0.00010064591,2.3851711e-05,9.009421e-06
../../dataset/fruit30_split\val\西瓜\15.jpeg,24,西瓜,24,西瓜,13,胡萝卜,15,芒果,True,0.0045358357,7.2437455e-05,0.014201422,0.013378706,0.0013862954,0.00055827067,0.0004912463,0.000910725,0.0023771687,0.00042478487,0.00054110895,0.00036940686,0.00042567097,0.10613052,0.0010401679,0.056733157,0.0019779978,0.006404681,0.0001236794,0.0038829925,0.0030148358,0.0013547082,0.0013136446,0.0040063015,0.7347903,0.0067816344,0.0132651515,0.00420864,0.015298371
../../dataset/fruit30_split\val\西瓜\150.jpg,24,西瓜,24,西瓜,25,西红柿,2,杨梅,True,0.0003253056,0.00022534549,0.024874382,0.0010473739,0.0011158907,4.7861505e-07,2.6245934e-05,0.00011329441,1.1552624e-05,0.002344975,3.2489445e-06,0.0007749078,7.1704917e-06,0.00012025133,2.1405318e-05,0.02379922,0.0003083445,0.016556785,0.00026051764,0.020943403,0.0006908786,0.00023127667,4.4224365e-05,0.0009389517,0.87466776,0.028850054,0.0013373051,1.1746632e-05,0.00034762407
../../dataset/fruit30_split\val\西瓜\155.jpg,24,西瓜,24,西瓜,3,柚子,19,草莓,True,0.001702468,0.00021669081,0.0010221883,0.2182179,0.026723368,0.000107959706,0.010032049,0.01761853,0.00093983667,0.0008055065,0.0011252551,0.027329506,5.128e-05,0.009064606,0.045290302,0.0063055996,0.00399602,0.0028812517,0.00039666213,0.08681851,0.00034429226,0.00045177838,0.0022562642,8.547274e-05,0.45511663,0.06443429,6.1241924e-05,0.00024486915,0.016359692
../../dataset/fruit30_split\val\西瓜\160.jpg,24,西瓜,24,西瓜,1,山竹,28,黄瓜,True,0.0009368054,0.049246766,0.0004226231,0.00041862117,6.52453e-05,0.00030972727,1.4377401e-06,0.0020167278,0.00021321214,7.875965e-05,4.9616938e-05,0.00022871335,0.0007882078,0.00026815527,0.00016071626,0.00035490753,0.0032337036,0.00010127687,2.0349433e-05,0.0019843446,0.00066891266,0.0015132903,0.00039117795,0.0008746192,0.9282661,0.0007279817,1.4528902e-05,0.00026047276,0.006382913
../../dataset/fruit30_split\val\西瓜\162.jpg,24,西瓜,24,西瓜,7,椰子,1,山竹,True,5.5622113e-05,0.015004836,6.8404486e-05,0.001447916,0.0011940427,0.00034543258,0.000286718,0.19616534,2.8317554e-06,0.00029057259,0.00035524066,0.0011244706,9.815027e-05,0.00016694298,5.0334806e-05,0.008120973,5.76328e-05,0.0009873185,0.0013535187,6.873892e-05,4.6302895e-05,9.402425e-05,6.836542e-05,9.651935e-05,0.7704065,0.00046216056,0.00034640162,2.0109406e-05,0.0012145488
../../dataset/fruit30_split\val\西瓜\169.jpg,24,西瓜,24,西瓜,28,黄瓜,19,草莓,True,0.00010769987,1.4693232e-05,7.5264325e-05,0.00037076263,5.1781666e-05,4.038206e-07,1.7794757e-05,3.2982272e-05,5.841552e-05,0.00030722798,0.00010637328,0.00023682305,4.6461693e-07,1.9323928e-05,3.4908737e-06,0.000255891,0.00017328856,0.00035447517,8.981865e-05,0.0006542487,1.1886794e-05,0.000119530734,1.6315578e-05,0.0003313153,0.9942029,0.00022018555,8.855669e-05,7.7326535e-05,0.002000687
../../dataset/fruit30_split\val\西瓜\172.jpeg,24,西瓜,24,西瓜,19,草莓,13,胡萝卜,True,3.933202e-05,1.2744134e-06,7.861792e-06,8.9702786e-05,0.00025436096,9.449985e-07,0.00014589528,0.00011919374,6.4128326e-06,0.0012227551,0.0023749073,1.2886091e-05,1.800717e-05,0.0023807567,2.5285333e-05,0.00015753559,2.4955503e-05,1.534063e-05,2.332195e-05,0.0057884315,2.6245514e-05,5.761678e-05,3.8896556e-07,1.6397088e-07,0.98672897,2.673783e-05,3.141138e-05,3.735968e-05,0.00038186528
../../dataset/fruit30_split\val\西瓜\175.jpg,24,西瓜,24,西瓜,3,柚子,7,椰子,True,0.00077853305,0.0056615695,2.3240618e-05,0.02779296,5.2998534e-05,1.7681803e-06,1.0586039e-05,0.016711978,0.0011327075,0.00013935902,1.0353899e-05,0.0005491637,9.908656e-07,6.33677e-05,1.5397498e-05,0.0016746664,9.42508e-05,0.0046909726,1.5725e-05,0.0029842255,3.6062567e-05,1.8703413e-05,0.00013050894,5.6530716e-05,0.9255141,0.010732205,0.00029833874,0.00012424505,0.00068450917
../../dataset/fruit30_split\val\西瓜\178.jpeg,24,西瓜,24,西瓜,3,柚子,7,椰子,True,0.0004222616,0.00040051545,0.00021306878,0.021857029,0.0032532606,6.15557e-05,0.015759664,0.019793723,0.00017070358,0.0040809894,0.0031765022,0.00033154583,0.0001885835,0.002336948,0.0005091514,0.00056751515,0.0025428527,0.00011666045,0.0017551022,0.0058829584,0.001184411,0.00066410296,2.2133997e-06,3.910814e-06,0.9064081,0.0020948646,0.00028915296,0.0037583776,0.0021741875
../../dataset/fruit30_split\val\西瓜\179.jpg,24,西瓜,24,西瓜,19,草莓,25,西红柿,True,3.8955994e-05,4.3518294e-06,0.0010501225,0.005287249,9.507686e-05,3.4092388e-06,7.057081e-05,0.005674725,1.38714295e-05,4.5950215e-05,0.00024202692,0.0003018561,8.829376e-06,0.0002997428,0.00016103475,0.00021277987,0.00035755566,0.0004538795,4.7454425e-05,0.01264162,3.2663946e-05,8.05967e-05,3.4478835e-06,3.9260965e-07,0.966175,0.0057014246,6.182045e-05,0.0003096546,0.00062381005
../../dataset/fruit30_split\val\西瓜\180.jpg,24,西瓜,24,西瓜,15,芒果,3,柚子,True,0.0006278952,0.0004561222,0.00020868263,0.007725991,0.0009438057,1.061139e-05,0.0004554378,0.0005773546,0.0032130363,0.00068828894,0.0005402932,0.0023972152,7.2322655e-05,0.0010654939,0.00019322714,0.011748451,0.0029064068,0.007295113,0.00024138218,0.00332528,0.00033827807,0.0010836147,0.0001294021,0.00015502209,0.9487624,0.002121919,0.0005235947,9.7279946e-05,0.0020961722
../../dataset/fruit30_split\val\西瓜\192.jpg,24,西瓜,24,西瓜,19,草莓,3,柚子,True,6.0492403e-06,8.137247e-06,4.222952e-05,0.0003998876,0.00036802675,3.554234e-07,4.272655e-06,0.00020849469,5.737093e-07,7.375885e-06,0.00014096953,9.116158e-05,7.057435e-06,1.2584911e-05,6.4768756e-05,5.5939956e-05,1.0415801e-05,1.7253928e-05,6.9488683e-06,0.0013019441,2.8863178e-06,2.3802382e-05,2.6751568e-06,1.3829612e-07,0.9969894,0.00019791606,8.4192925e-06,1.4731074e-06,1.8894134e-05
../../dataset/fruit30_split\val\西瓜\195.jpg,24,西瓜,24,西瓜,7,椰子,25,西红柿,True,0.009087056,0.0011661975,0.0025714326,0.010849039,0.0022073986,0.00022488469,0.00046347492,0.4125586,0.00014550558,0.0048793517,0.00076343986,0.0017445141,9.458608e-05,0.00064938195,0.00056119607,0.00026664158,0.0010651331,0.0015361074,0.0012069718,0.02418226,0.00022184708,0.0006507946,0.0004777879,0.0011468527,0.47600442,0.025508676,0.0053862184,0.005669701,0.008710513
../../dataset/fruit30_split\val\西瓜\2.jpg,24,西瓜,24,西瓜,3,柚子,19,草莓,True,4.8521888e-05,5.2356404e-07,4.4949875e-06,0.004016705,1.37098195e-05,5.7107036e-07,2.5069771e-06,7.556267e-07,5.9970444e-05,1.1877087e-05,7.554826e-05,5.8399608e-05,3.6671836e-06,6.9664595e-05,7.816292e-06,0.0001560058,4.5836714e-05,0.00013197167,1.4723878e-06,0.0025921566,2.117045e-05,1.7767952e-05,5.3861304e-06,1.102482e-05,0.9923807,0.00023273498,9.065666e-06,4.1955786e-06,1.5667441e-05
../../dataset/fruit30_split\val\西瓜\20.jpeg,24,西瓜,24,西瓜,28,黄瓜,19,草莓,True,3.2159621e-06,1.782119e-06,0.006405301,0.00020910548,0.00014205948,3.118049e-08,2.853647e-06,1.2014475e-05,4.1462452e-05,0.00053434086,3.425616e-05,1.9121253e-05,1.449941e-07,7.8422185e-05,6.379093e-06,7.8552046e-05,0.0028855302,0.00089337403,7.628225e-06,0.008792247,0.00019419249,0.0008571558,3.0387533e-05,9.5196165e-06,0.96330863,9.990287e-06,3.9338155e-07,2.4126344e-05,0.015417892
../../dataset/fruit30_split\val\西瓜\33.jpg,24,西瓜,24,西瓜,11,石榴,7,椰子,True,0.00021020988,0.00011090686,5.566248e-05,0.0016299842,0.0006220311,0.00015507874,0.0003590676,0.0061265943,4.985968e-06,4.611502e-05,1.8726567e-05,0.008544234,8.075659e-05,1.6269394e-05,0.00025902336,0.00064425025,7.627112e-05,0.0024921664,0.0006657592,0.00031744136,0.00036458924,0.0024587256,3.896703e-05,0.00013658087,0.9716787,0.0018253312,0.00012374703,4.810194e-05,0.00088968454
../../dataset/fruit30_split\val\西瓜\34.jpg,24,西瓜,24,西瓜,7,椰子,1,山竹,True,7.564995e-06,0.0108873155,1.1181277e-05,0.0005712902,0.0009152593,0.000640492,7.099059e-05,0.15456769,2.5303954e-05,0.0001728191,4.9859977e-05,0.00020323023,3.5120946e-05,2.231661e-05,4.0743882e-05,0.0022882542,0.0010726745,0.0012620555,0.0037035374,8.784068e-05,0.00074578,0.00079932535,3.352613e-05,2.4132423e-05,0.8129043,0.00042941872,1.4886653e-05,6.4907916e-05,0.00834828
../../dataset/fruit30_split\val\西瓜\38.jpg,24,西瓜,24,西瓜,3,柚子,19,草莓,True,0.0040205265,0.0069179293,0.014048203,0.064972855,0.002072491,0.00034389333,0.0011027936,0.0019820917,0.00022412796,0.0010657201,0.0051737223,0.040172312,0.00068937783,0.0032988756,0.008307894,0.012439608,0.004199473,0.0041921563,0.00267362,0.052855175,0.01341761,0.0066165314,0.00041588323,0.00020588645,0.70433253,0.042002942,0.00021174242,0.0017385137,0.000305376
../../dataset/fruit30_split\val\西瓜\4.jpg,24,西瓜,24,西瓜,11,石榴,17,苹果-红,True,1.1955808e-05,5.7810157e-06,9.515672e-06,5.023781e-05,3.995293e-05,9.572043e-07,2.7322161e-05,3.29787e-05,3.5447377e-07,2.5915572e-06,1.4766072e-05,0.00082096976,4.539495e-07,1.4729602e-07,5.141136e-07,2.493219e-05,4.739671e-05,0.00043749282,0.00010860592,3.9198338e-05,2.326155e-05,6.617508e-06,8.8058805e-06,6.0333196e-06,0.9981364,8.581273e-05,2.364297e-05,1.5564825e-06,3.1772066e-05
../../dataset/fruit30_split\val\西瓜\47.jpg,24,西瓜,24,西瓜,16,苦瓜,28,黄瓜,True,0.000729644,0.00027442872,0.00025670134,0.014652735,0.00030706637,2.301428e-05,0.00020941925,0.0019017572,0.0020982379,0.0041445703,0.00041838258,0.0012004863,9.73655e-05,0.003951097,0.001464813,0.004572277,0.08250773,0.0039996407,5.7233257e-05,0.009008144,0.0002808553,0.00016505712,0.00018697108,0.00039747858,0.83397174,0.013808029,1.1973334e-05,0.0021601769,0.017142892
../../dataset/fruit30_split\val\西瓜\54.jpg,24,西瓜,24,西瓜,28,黄瓜,4,柠檬,True,7.3406e-05,0.0023076802,0.00024898688,0.001632899,0.0077658882,5.512824e-05,0.00057090225,0.0055619515,1.1559309e-05,4.2218333e-05,0.0026244316,0.0009213667,8.480745e-05,8.707416e-05,0.00020396138,0.00403298,0.00049562147,0.00016210123,0.00031629106,0.00088148424,3.2265376e-05,0.000698721,0.00010542939,1.947183e-05,0.96013516,0.0021076882,6.166626e-05,8.6693006e-05,0.008672121
../../dataset/fruit30_split\val\西瓜\67.jpg,24,西瓜,24,西瓜,17,苹果-红,23,葡萄-红,True,0.020009356,0.00078497786,0.0034259134,0.0061518475,0.00034828065,5.616239e-05,0.0008347771,0.0003660509,0.0003542572,0.002935701,0.0005301027,0.013010219,0.00093937194,0.0010454814,3.8393406e-05,0.005307824,0.000104666906,0.19446371,0.00024307279,0.018164882,0.0348909,7.339487e-05,0.00020470578,0.07290801,0.5809026,0.0123457005,0.029177174,8.7976885e-05,0.0002944459
../../dataset/fruit30_split\val\西瓜\68.png,24,西瓜,24,西瓜,25,西红柿,9,火龙果,True,0.0005308588,8.775048e-06,7.936967e-06,0.00057459716,0.00035655234,4.1920057e-07,0.00022335256,2.9002085e-05,5.108767e-05,0.0022912158,5.74433e-05,0.00010053386,3.2417308e-06,1.3775562e-05,6.337638e-06,0.00043498215,0.00015808927,0.00031769482,1.8481936e-05,0.00097343384,4.927633e-05,0.0001695334,1.0644792e-06,1.1180649e-05,0.9910842,0.002318309,7.209231e-05,6.989589e-06,0.0001294516
../../dataset/fruit30_split\val\西瓜\72.jpg,24,西瓜,24,西瓜,7,椰子,1,山竹,True,2.0562748e-06,0.00067840866,1.938162e-05,0.00024221215,1.1395746e-05,3.016327e-05,0.00010881226,0.007970554,1.2426246e-05,5.54327e-06,7.3186457e-06,6.046244e-05,1.1376395e-05,0.00016524177,2.5065276e-05,0.00010738509,1.5349035e-05,0.000214514,8.0369064e-05,1.894283e-05,0.00035327263,0.00018898486,3.5972603e-06,4.115855e-06,0.98932415,0.0002616406,7.984045e-06,6.430987e-06,6.272911e-05
../../dataset/fruit30_split\val\西瓜\80.jpg,24,西瓜,24,西瓜,28,黄瓜,15,芒果,True,0.00091737835,5.6275065e-05,0.00034203508,0.00019175051,0.00025279226,1.208028e-05,1.8394405e-05,0.00020741895,1.2675307e-05,0.0006654189,2.0862384e-05,7.673682e-05,2.5141571e-05,0.018319521,1.521607e-05,0.022111822,0.001476062,0.0024775793,0.00029581352,0.004800312,0.0010174289,0.001312485,0.00011163045,0.00019944985,0.871268,0.000843887,0.0016951895,0.00041559365,0.07084123
../../dataset/fruit30_split\val\西瓜\86.jpg,24,西瓜,24,西瓜,7,椰子,25,西红柿,True,1.6668771e-05,5.9677773e-06,3.0916397e-06,0.0002656953,0.00015574411,2.3267364e-06,0.000108531945,0.003241793,1.6036432e-06,6.885482e-06,1.2798845e-05,0.00011129511,1.1606665e-05,6.603174e-05,6.084921e-05,0.00016647573,1.965506e-05,4.4424844e-05,2.5703797e-05,0.00016299039,1.4724358e-05,0.00010790456,1.8445415e-06,4.3373979e-07,0.994753,0.000491036,7.3185424e-06,9.788717e-06,0.00012386384
../../dataset/fruit30_split\val\西瓜\89.jpg,24,西瓜,24,西瓜,1,山竹,3,柚子,True,3.6723577e-05,0.033308256,0.00012797915,0.0041691996,0.0025867086,0.00016149455,7.806722e-05,0.0036152028,0.00010419366,0.00031743728,0.00055189827,0.001472675,0.00015442018,0.00024110811,9.356844e-05,0.0028158906,0.0018531014,0.00091639423,0.00011084347,0.0021588227,0.00018547871,0.003954825,0.00018794269,4.1804073e-05,0.9374941,0.0010261358,2.5038813e-05,0.00045702947,0.0017538671
../../dataset/fruit30_split\val\西瓜\90.jpeg,24,西瓜,24,西瓜,16,苦瓜,21,菠萝,True,3.4245943e-05,0.0008609647,0.00025617433,0.0006103259,0.0006720613,3.020223e-05,4.8128222e-05,0.0014988908,0.00029573854,0.004949216,0.00029709487,0.00045223042,2.403678e-05,0.00026985246,1.6775864e-05,0.0020965075,0.06210682,9.1520866e-05,5.3876483e-05,0.0050308933,0.00016717293,0.008545495,0.00014649016,4.996474e-05,0.8993114,0.0029068745,1.967276e-06,0.0033240586,0.0058508506
../../dataset/fruit30_split\val\西瓜\96.jpg,24,西瓜,24,西瓜,7,椰子,1,山竹,True,2.9584455e-06,0.00023302811,7.3356846e-06,0.0001009661,6.0365383e-05,2.9017236e-05,8.4009883e-07,0.00043362347,7.592553e-08,1.4387625e-06,1.063698e-05,0.00022004767,2.1006147e-06,4.4433366e-07,9.091803e-06,7.143241e-05,1.3751779e-06,5.1328803e-05,2.919714e-05,1.3018507e-06,3.7887335e-06,3.344949e-06,1.5014965e-06,3.0956467e-06,0.9986008,4.5879435e-05,4.0705054e-06,7.9680933e-07,7.019356e-05
../../dataset/fruit30_split\val\西红柿\100.jpg,25,西红柿,0,圣女果,25,西红柿,11,石榴,True,0.4417224,0.0019601237,0.010510488,0.0020013852,0.0019124199,0.0021731255,2.5713225e-05,0.00014773392,4.1003026e-05,0.0025148727,0.0043406487,0.21859203,0.022616692,0.009253782,0.013032208,0.006238546,0.00034024406,0.00015653906,6.323984e-05,0.013264499,0.00207674,0.0015382663,7.057192e-06,0.00012739409,0.003389661,0.22497343,0.012617007,0.0038798607,0.0004828185
../../dataset/fruit30_split\val\西红柿\109.jpg,25,西红柿,25,西红柿,26,车厘子,0,圣女果,True,0.11518532,0.002706661,0.013448148,0.011362485,0.022546638,3.4363355e-05,0.00017116407,0.00041557185,5.5232813e-05,0.0132983,0.0005555045,0.019104432,0.0022660876,0.0034685477,0.007038491,0.0039833556,0.00663442,0.022764556,0.0039094617,0.037217855,0.00033069839,0.0015199747,0.0056882575,0.0011546774,0.02655563,0.5494502,0.119707204,0.0007681436,0.00865861
../../dataset/fruit30_split\val\西红柿\110.jpg,25,西红柿,24,西瓜,25,西红柿,16,苦瓜,True,0.063712835,0.0011044976,0.00038087327,0.0032365303,3.116093e-05,0.00089142757,1.812956e-05,0.00044877364,0.0004314923,0.0019090003,8.2942686e-05,0.0039872336,0.00046623085,0.0076626865,6.786546e-05,0.011799272,0.08640029,0.0021378822,2.040458e-05,0.07709528,0.0026997076,0.006871199,0.0015640104,0.048531167,0.47623625,0.1925249,0.007441809,0.0002623808,0.0019838123
../../dataset/fruit30_split\val\西红柿\112.jpg,25,西红柿,25,西红柿,13,胡萝卜,0,圣女果,True,0.020284908,0.00075236254,0.00010661152,0.000497992,0.00026992543,0.0001231889,2.767642e-05,0.0001423676,0.00014043978,0.0006871794,0.00023303159,0.0052088597,0.0007372865,0.029725587,0.0005821075,0.00012832547,0.00033325382,0.0018892569,0.00023768326,0.00087333703,0.000354206,0.00047702005,4.3819553e-05,0.0007081863,0.0065538953,0.91879916,0.0075734854,0.0012960968,0.0012127286
../../dataset/fruit30_split\val\西红柿\113.jpg,25,西红柿,16,苦瓜,0,圣女果,25,西红柿,True,0.31913283,1.839171e-05,0.00062840583,0.03149315,0.00027371335,8.622829e-05,1.8105708e-05,1.2801726e-05,0.00029517195,0.00037091065,4.90101e-05,0.016615078,0.00046587063,0.0016940419,0.0015011593,0.0332105,0.34665418,0.00031229074,5.4995176e-05,0.005637167,0.00035757083,0.01870663,0.041449357,0.0066571534,0.06862987,0.09399738,0.006023294,3.390524e-05,0.0056208204
../../dataset/fruit30_split\val\西红柿\151.jpeg,25,西红柿,25,西红柿,0,圣女果,17,苹果-红,True,0.023429148,1.8039247e-05,1.6149655e-05,0.00056380336,8.034792e-05,1.2556679e-05,0.00030710138,6.864007e-05,3.60582e-06,0.00011803949,2.6758345e-05,0.00068309344,0.00020043837,0.0005472257,7.233247e-05,0.00011050231,1.1078663e-05,0.0011354948,0.00020531457,0.00039861686,4.954746e-06,5.4292104e-06,9.734447e-07,0.00010627157,0.00020181577,0.9714426,0.00021547174,9.442839e-06,4.668325e-06
../../dataset/fruit30_split\val\西红柿\152.jpg,25,西红柿,25,西红柿,0,圣女果,26,车厘子,True,0.40763938,5.833854e-07,8.289115e-06,2.8191498e-05,8.262029e-06,1.4007566e-07,4.5300925e-07,9.090741e-07,4.5162457e-07,1.0627713e-05,1.3639402e-06,0.0001083171,1.3239886e-06,4.008786e-06,1.7960367e-06,9.057282e-06,7.5259786e-06,1.1018891e-05,4.0800183e-05,0.00011606186,9.803372e-07,9.558978e-07,1.9570102e-06,0.00024688113,0.00016373358,0.5880356,0.0035481162,8.5529695e-07,2.501627e-06
../../dataset/fruit30_split\val\西红柿\167.jpg,25,西红柿,25,西红柿,0,圣女果,11,石榴,True,0.35300773,9.481538e-05,0.00014927311,0.00068436423,0.0012361264,3.4074912e-06,0.00021474963,0.00012298608,1.3727031e-05,0.0008139367,6.2015504e-05,0.026210975,0.000791776,0.0013616727,0.0029220365,0.00029563237,0.00012902272,0.00031324083,0.00023516388,0.0018788393,0.00031620232,0.00038205864,8.6165965e-05,0.00017302086,0.0006050533,0.6035829,0.0039629503,0.00023631314,0.000113768045
../../dataset/fruit30_split\val\西红柿\168.jpg,25,西红柿,25,西红柿,0,圣女果,11,石榴,True,0.19012967,3.9258302e-06,1.0220689e-06,2.3145958e-05,3.3417211e-06,3.51572e-08,9.171252e-05,4.6719238e-06,3.2934756e-06,2.3394732e-05,2.2393078e-06,0.002799577,0.0008751775,3.7182646e-05,0.00010535167,0.00016451109,3.0665663e-07,0.0012166476,4.5012548e-05,9.389851e-07,1.3916052e-06,1.5484644e-06,1.6490299e-06,2.6209305e-05,7.215227e-06,0.8043663,6.242779e-05,2.0716711e-06,1.608993e-07
../../dataset/fruit30_split\val\西红柿\169.jpg,25,西红柿,0,圣女果,25,西红柿,11,石榴,True,0.8631027,2.2359695e-06,0.00010952809,7.411398e-06,5.9064196e-06,1.636673e-07,3.7280035e-06,1.7941452e-06,3.0125066e-06,3.425225e-05,2.6350228e-06,0.0049798437,2.9914572e-05,2.4300887e-06,5.98812e-06,8.182035e-06,6.388309e-05,6.78819e-05,2.498809e-06,0.00034047203,8.3160645e-05,2.0161067e-05,1.5195459e-05,0.00044992936,1.9845698e-05,0.12775095,0.0028847246,6.398835e-08,1.6396749e-06
